cik,event_type,event_date,form,adsh
320193,PERIODIC_REPORT,2023-02-03,10-Q,0000320193-23-000006
320193,DELISTING_NOTICE,2022-11-09,25-NSE,0001354457-22-000638
320193,PERIODIC_REPORT,2022-10-28,10-K,0000320193-22-000108
320193,PERIODIC_REPORT,2022-07-29,10-Q,0000320193-22-000070
320193,PERIODIC_REPORT,2022-04-29,10-Q,0000320193-22-000059
320193,PERIODIC_REPORT,2022-01-28,10-Q,0000320193-22-000007
320193,PERIODIC_REPORT,2021-10-29,10-K,0000320193-21-000105
320193,PERIODIC_REPORT,2021-07-28,10-Q,0000320193-21-000065
320193,PERIODIC_REPORT,2021-04-29,10-Q,0000320193-21-000056
320193,PERIODIC_REPORT,2021-01-28,10-Q,0000320193-21-000010
320193,PERIODIC_REPORT,2020-10-30,10-K,0000320193-20-000096
320193,PERIODIC_REPORT,2020-07-31,10-Q,0000320193-20-000062
320193,PERIODIC_REPORT,2020-05-01,10-Q,0000320193-20-000052
320193,PERIODIC_REPORT,2020-01-29,10-Q,0000320193-20-000010
320193,LISTING_REGISTRATION,2019-11-15,8-A12B,0001193125-19-292825
320193,PERIODIC_REPORT,2019-10-31,10-K,0000320193-19-000119
320193,PERIODIC_REPORT,2019-07-31,10-Q,0000320193-19-000076
320193,PERIODIC_REPORT,2019-05-01,10-Q,0000320193-19-000066
320193,DELISTING_NOTICE,2019-03-14,25,0001193125-19-074874
320193,LISTING_REGISTRATION,2019-03-14,8-A12B,0001193125-19-074868
320193,PERIODIC_REPORT,2019-01-30,10-Q,0000320193-19-000010
320193,PERIODIC_REPORT,2018-11-05,10-K,0000320193-18-000145
320193,PERIODIC_REPORT,2018-08-01,10-Q,0000320193-18-000100
320193,PERIODIC_REPORT,2018-05-02,10-Q,0000320193-18-000070
320193,PERIODIC_REPORT,2018-02-02,10-Q,0000320193-18-000007
320193,PERIODIC_REPORT,2017-11-03,10-K,0000320193-17-000070
320193,PERIODIC_REPORT,2017-08-02,10-Q,0000320193-17-000009
320193,LISTING_REGISTRATION,2017-05-24,8-A12B,0001193125-17-181871
320193,PERIODIC_REPORT,2017-05-03,10-Q,0001628280-17-004790
320193,PERIODIC_REPORT,2017-02-01,10-Q,0001628280-17-000717
320193,PERIODIC_REPORT,2016-10-26,10-K,0001628280-16-020309
320193,PERIODIC_REPORT,2016-07-27,10-Q,0001628280-16-017809
320193,PERIODIC_REPORT,2016-04-27,10-Q,0001193125-16-559625
320193,PERIODIC_REPORT,2016-01-27,10-Q,0001193125-16-439878
320193,PERIODIC_REPORT,2015-10-28,10-K,0001193125-15-356351
320193,LISTING_REGISTRATION,2015-09-17,8-A12B,0001193125-15-322479
320193,LISTING_REGISTRATION,2015-08-03,8-A12B,0001193125-15-273818
320193,PERIODIC_REPORT,2015-07-22,10-Q,0001193125-15-259935
320193,PERIODIC_REPORT,2015-04-28,10-Q,0001193125-15-153166
320193,PERIODIC_REPORT,2015-01-28,10-Q,0001193125-15-023697
320193,LISTING_REGISTRATION,2014-11-12,8-A12B,0001193125-14-409218
320193,PERIODIC_REPORT,2014-10-27,10-K,0001193125-14-383437
320193,PERIODIC_REPORT,2014-07-23,10-Q,0001193125-14-277160
320193,PERIODIC_REPORT,2014-04-24,10-Q,0001193125-14-157311
320193,PERIODIC_REPORT,2014-01-28,10-Q,0001193125-14-024487
320193,PERIODIC_REPORT,2013-10-30,10-K,0001193125-13-416534
320193,PERIODIC_REPORT,2013-07-24,10-Q,0001193125-13-300670
320193,PERIODIC_REPORT,2013-04-24,10-Q,0001193125-13-168288
320193,PERIODIC_REPORT,2013-01-24,10-Q,0001193125-13-022339
320193,PERIODIC_REPORT,2012-10-31,10-K,0001193125-12-444068
320193,PERIODIC_REPORT,2012-07-25,10-Q,0001193125-12-314552
320193,PERIODIC_REPORT,2012-04-25,10-Q,0001193125-12-182321
320193,PERIODIC_REPORT,2012-01-25,10-Q,0001193125-12-023398
320193,PERIODIC_REPORT,2011-10-26,10-K,0001193125-11-282113
320193,PERIODIC_REPORT,2011-07-20,10-Q,0001193125-11-192493
320193,PERIODIC_REPORT,2011-04-21,10-Q,0001193125-11-104388
320193,PERIODIC_REPORT,2011-01-19,10-Q,0001193125-11-010144
320193,PERIODIC_REPORT,2010-10-27,10-K,0001193125-10-238044
320193,PERIODIC_REPORT,2010-07-21,10-Q,0001193125-10-162840
320193,PERIODIC_REPORT,2010-04-21,10-Q,0001193125-10-088957
320193,PERIODIC_REPORT,2010-01-25,10-K/A,0001193125-10-012091
320193,PERIODIC_REPORT,2010-01-25,10-Q,0001193125-10-012085
320193,PERIODIC_REPORT,2009-10-27,10-K,0001193125-09-214859
320193,PERIODIC_REPORT,2009-07-22,10-Q,0001193125-09-153165
320193,PERIODIC_REPORT,2009-04-27,10-Q/A,0001193125-09-087629
320193,PERIODIC_REPORT,2009-04-23,10-Q,0001193125-09-085781
320193,PERIODIC_REPORT,2009-01-23,10-Q,0001193125-09-009937
320193,PERIODIC_REPORT,2008-11-05,10-K,0001193125-08-224958
320193,PERIODIC_REPORT,2008-07-23,10-Q,0001193125-08-156421
320193,PERIODIC_REPORT,2008-05-01,10-Q,0001193125-08-097759
320193,PERIODIC_REPORT,2008-02-01,10-Q,0001193125-08-017426
320193,PERIODIC_REPORT,2007-11-15,10-K,0001047469-07-009340
320193,PERIODIC_REPORT,2007-08-08,10-Q,0001104659-07-059873
320193,PERIODIC_REPORT,2007-05-10,10-Q,0001104659-07-037745
320193,PERIODIC_REPORT,2007-02-02,10-Q,0001104659-07-006648
320193,PERIODIC_REPORT,2006-12-29,10-K,0001104659-06-084288
320193,PERIODIC_REPORT,2006-12-29,10-Q,0001104659-06-084286
320193,PERIODIC_REPORT,2006-05-05,10-Q,0001104659-06-031303
320193,PERIODIC_REPORT,2006-02-03,10-Q,0001104659-06-005910
320193,PERIODIC_REPORT,2005-12-01,10-K,0001104659-05-058421
320193,PERIODIC_REPORT,2005-08-03,10-Q,0001104659-05-035792
320193,PERIODIC_REPORT,2005-05-04,10-Q,0001104659-05-020421
320193,PERIODIC_REPORT,2005-02-01,10-Q,0001104659-05-003520
320193,PERIODIC_REPORT,2004-12-03,10-K,0001047469-04-035975
320193,PERIODIC_REPORT,2004-08-05,10-Q,0001104659-04-022384
320193,PERIODIC_REPORT,2004-05-06,10-Q,0001104659-04-013021
320193,PERIODIC_REPORT,2004-02-10,10-Q,0001104659-04-003080
320193,PERIODIC_REPORT,2003-12-19,10-K,0001047469-03-041604
320193,PERIODIC_REPORT,2003-08-12,10-Q,0001104659-03-017766
320193,PERIODIC_REPORT,2003-05-13,10-Q,0001104659-03-009489
320193,PERIODIC_REPORT,2003-02-10,10-Q,0001047469-03-004566
320193,PERIODIC_REPORT,2002-12-19,10-K,0001047469-02-007674
320193,PERIODIC_REPORT,2002-08-09,10-Q,0000912057-02-030796
320193,PERIODIC_REPORT,2002-05-14,10-Q,0000912057-02-020280
320193,PERIODIC_REPORT,2002-02-11,10-Q,0000912057-02-004945
320193,PERIODIC_REPORT,2001-12-21,10-K405,0000912057-01-544436
320193,PERIODIC_REPORT,2001-08-13,10-Q,0000912057-01-528148
320193,PERIODIC_REPORT,2001-05-14,10-Q,0000912057-01-515409
320193,PERIODIC_REPORT,2001-02-12,10-Q,0000912057-01-004642
320193,PERIODIC_REPORT,2000-12-14,10-K,0000912057-00-053623
320193,PERIODIC_REPORT,2000-07-31,10-Q,0000912057-00-033901
320193,PERIODIC_REPORT,2000-05-11,10-Q,0000912057-00-023442
320193,PERIODIC_REPORT,2000-02-01,10-Q,0000912057-00-003201
320193,PERIODIC_REPORT,1999-12-22,10-K,0000912057-99-010244
320193,PERIODIC_REPORT,1999-08-06,10-Q,0000320193-99-000009
320193,PERIODIC_REPORT,1999-05-11,10-Q,0000320193-99-000004
320193,PERIODIC_REPORT,1999-02-08,10-Q,0000320193-99-000002
320193,PERIODIC_REPORT,1998-12-23,10-K405,0001047469-98-044981
320193,PERIODIC_REPORT,1998-08-10,10-Q,0000320193-98-000008
320193,PERIODIC_REPORT,1998-05-11,10-Q,0000320193-98-000006
320193,PERIODIC_REPORT,1998-02-09,10-Q,0000320193-98-000003
320193,PERIODIC_REPORT,1998-01-23,10-K/A,0001047469-98-001822
320193,PERIODIC_REPORT,1997-12-05,10-K,0001047469-97-006960
320193,PERIODIC_REPORT,1997-10-07,10-Q/A,0000320193-97-000021
320193,PERIODIC_REPORT,1997-08-11,10-Q,0000320193-97-000014
320193,PERIODIC_REPORT,1997-05-12,10-Q,0000320193-97-000011
320193,PERIODIC_REPORT,1997-02-10,10-Q,0000320193-97-000002
320193,PERIODIC_REPORT,1996-12-19,10-K,0000320193-96-000023
320193,PERIODIC_REPORT,1996-08-12,10-Q,0000320193-96-000018
320193,PERIODIC_REPORT,1996-05-13,10-Q,0000320193-96-000011
320193,PERIODIC_REPORT,1996-02-12,10-Q,0000320193-96-000002
320193,PERIODIC_REPORT,1995-12-19,10-K,0000320193-95-000016
320193,PERIODIC_REPORT,1995-08-11,10-Q,0000320193-95-000011
320193,PERIODIC_REPORT,1995-05-15,10-Q,0000320193-95-000008
320193,PERIODIC_REPORT,1995-02-09,10-Q,0000320193-95-000003
320193,PERIODIC_REPORT,1994-12-13,10-K,0000320193-94-000016
320193,PERIODIC_REPORT,1994-08-12,10-Q,0000320193-94-000013
320193,PERIODIC_REPORT,1994-01-26,10-Q,0000320193-94-000002
320193,FIRST_EDGAR_FILING,1994-01-26,,
789019,PERIODIC_REPORT,2026-07-29,10-K,0001193125-26-323660
789019,PERIODIC_REPORT,2026-04-29,10-Q,0001193125-26-191507
789019,PERIODIC_REPORT,2026-01-28,10-Q,0001193125-26-027207
789019,PERIODIC_REPORT,2025-10-29,10-Q,0001193125-25-256321
789019,PERIODIC_REPORT,2025-07-30,10-K,0000950170-25-100235
789019,PERIODIC_REPORT,2025-04-30,10-Q,0000950170-25-061046
789019,PERIODIC_REPORT,2025-01-29,10-Q,0000950170-25-010491
789019,PERIODIC_REPORT,2024-10-30,10-Q,0000950170-24-118967
789019,PERIODIC_REPORT,2024-07-30,10-K,0000950170-24-087843
789019,PERIODIC_REPORT,2024-04-25,10-Q,0000950170-24-048288
789019,PERIODIC_REPORT,2024-01-30,10-Q,0000950170-24-008814
789019,PERIODIC_REPORT,2023-10-24,10-Q,0000950170-23-054855
789019,PERIODIC_REPORT,2023-07-27,10-K,0000950170-23-035122
789019,PERIODIC_REPORT,2023-04-25,10-Q,0000950170-23-014423
789019,PERIODIC_REPORT,2023-01-24,10-Q,0001564590-23-000733
789019,PERIODIC_REPORT,2022-10-25,10-Q,0001564590-22-035087
789019,PERIODIC_REPORT,2022-07-28,10-K,0001564590-22-026876
789019,PERIODIC_REPORT,2022-04-26,10-Q,0001564590-22-015675
789019,PERIODIC_REPORT,2022-01-25,10-Q,0001564590-22-002324
789019,PERIODIC_REPORT,2021-10-26,10-Q,0001564590-21-051992
789019,DELISTING_NOTICE,2021-09-03,25-NSE,0001354457-21-001009
789019,PERIODIC_REPORT,2021-07-29,10-K,0001564590-21-039151
789019,PERIODIC_REPORT,2021-04-27,10-Q,0001564590-21-020891
789019,PERIODIC_REPORT,2021-01-26,10-Q,0001564590-21-002316
789019,PERIODIC_REPORT,2020-10-27,10-Q,0001564590-20-047996
789019,PERIODIC_REPORT,2020-07-30,10-K,0001564590-20-034944
789019,PERIODIC_REPORT,2020-04-29,10-Q,0001564590-20-019706
789019,PERIODIC_REPORT,2020-01-29,10-Q,0001564590-20-002450
789019,DELISTING_NOTICE,2019-11-08,25,0001193125-19-288425
789019,LISTING_REGISTRATION,2019-11-08,8-A12B,0001193125-19-288416
789019,PERIODIC_REPORT,2019-10-23,10-Q,0001564590-19-037549
789019,PERIODIC_REPORT,2019-08-01,10-K,0001564590-19-027952
789019,PERIODIC_REPORT,2019-04-24,10-Q,0001564590-19-012709
789019,PERIODIC_REPORT,2019-01-30,10-Q,0001564590-19-001392
789019,PERIODIC_REPORT,2018-10-24,10-Q,0001564590-18-024893
789019,PERIODIC_REPORT,2018-08-03,10-K,0001564590-18-019062
789019,PERIODIC_REPORT,2018-04-26,10-Q,0001564590-18-009307
789019,PERIODIC_REPORT,2018-01-31,10-Q,0001564590-18-001129
789019,PERIODIC_REPORT,2017-10-26,10-Q,0001564590-17-020171
789019,PERIODIC_REPORT,2017-08-02,10-K,0001564590-17-014900
789019,PERIODIC_REPORT,2017-04-27,10-Q,0001564590-17-007547
789019,PERIODIC_REPORT,2017-01-26,10-Q,0001564590-17-000654
789019,PERIODIC_REPORT,2016-10-20,10-Q,0001193125-16-742796
789019,PERIODIC_REPORT,2016-07-28,10-K,0001193125-16-662209
789019,LISTING_REGISTRATION,2016-07-26,8-A12B,0001193125-16-658251
789019,PERIODIC_REPORT,2016-04-21,10-Q,0001193125-16-550254
789019,PERIODIC_REPORT,2016-01-28,10-Q,0001193125-16-441821
789019,PERIODIC_REPORT,2015-10-22,10-Q,0001193125-15-350718
789019,PERIODIC_REPORT,2015-07-31,10-K,0001193125-15-272806
789019,PERIODIC_REPORT,2015-04-23,10-Q,0001193125-15-144151
789019,PERIODIC_REPORT,2015-01-26,10-Q,0001193125-15-020351
789019,PERIODIC_REPORT,2014-10-23,10-Q,0001193125-14-380252
789019,PERIODIC_REPORT,2014-07-31,10-K,0001193125-14-289961
789019,PERIODIC_REPORT,2014-04-24,10-Q,0001193125-14-157088
789019,PERIODIC_REPORT,2014-01-23,10-Q,0001193125-14-018634
789019,PERIODIC_REPORT,2013-10-24,10-Q,0001193125-13-409855
789019,PERIODIC_REPORT,2013-07-30,10-K,0001193125-13-310206
789019,PERIODIC_REPORT,2013-04-18,10-Q,0001193125-13-160748
789019,PERIODIC_REPORT,2013-01-24,10-Q,0001193125-13-022207
789019,PERIODIC_REPORT,2012-10-18,10-Q,0001193125-12-427209
789019,PERIODIC_REPORT,2012-07-26,10-K,0001193125-12-316848
789019,PERIODIC_REPORT,2012-04-19,10-Q,0001193125-12-170665
789019,PERIODIC_REPORT,2012-01-27,10-Q/A,0001193125-12-026864
789019,PERIODIC_REPORT,2012-01-19,10-Q,0001193125-12-017029
789019,PERIODIC_REPORT,2011-10-20,10-Q,0001193125-11-276022
789019,PERIODIC_REPORT,2011-07-28,10-K,0001193125-11-200680
789019,PERIODIC_REPORT,2011-04-28,10-Q,0001193125-11-115186
789019,PERIODIC_REPORT,2011-01-27,10-Q,0001193125-11-015947
789019,PERIODIC_REPORT,2010-10-28,10-Q,0001193125-10-239825
789019,PERIODIC_REPORT,2010-07-30,10-K,0001193125-10-171791
789019,PERIODIC_REPORT,2010-04-22,10-Q,0001193125-10-090116
789019,PERIODIC_REPORT,2010-01-28,10-Q,0001193125-10-015598
789019,PERIODIC_REPORT,2009-10-23,10-Q,0001193125-09-212454
789019,PERIODIC_REPORT,2009-07-30,10-K,0001193125-09-158735
789019,PERIODIC_REPORT,2009-04-23,10-Q,0001193125-09-085779
789019,PERIODIC_REPORT,2009-01-22,10-Q,0001193125-09-009386
789019,PERIODIC_REPORT,2008-10-23,10-Q,0001193125-08-215207
789019,PERIODIC_REPORT,2008-07-31,10-K,0001193125-08-162768
789019,PERIODIC_REPORT,2008-04-24,10-Q,0001193125-08-089362
789019,PERIODIC_REPORT,2008-01-24,10-Q,0001193125-08-011476
789019,PERIODIC_REPORT,2007-10-25,10-Q,0001193125-07-225854
789019,PERIODIC_REPORT,2007-08-03,10-K,0001193125-07-170817
789019,PERIODIC_REPORT,2007-04-26,10-Q,0001193125-07-091808
789019,PERIODIC_REPORT,2007-01-25,10-Q,0001193125-07-013034
789019,PERIODIC_REPORT,2006-10-26,10-Q,0001193125-06-215912
789019,PERIODIC_REPORT,2006-08-25,10-K,0001193125-06-180008
789019,PERIODIC_REPORT,2006-04-27,10-Q,0001193125-06-091033
789019,PERIODIC_REPORT,2006-03-03,10-Q/A,0001193125-06-045107
789019,PERIODIC_REPORT,2006-01-26,10-Q,0001193125-06-012779
789019,PERIODIC_REPORT,2005-10-27,10-Q,0001193125-05-209978
789019,PERIODIC_REPORT,2005-08-26,10-K,0001193125-05-174825
789019,PERIODIC_REPORT,2005-04-28,10-Q,0001193125-05-088562
789019,PERIODIC_REPORT,2005-01-27,10-Q,0001193125-05-013133
789019,PERIODIC_REPORT,2004-11-09,10-Q,0001193125-04-189841
789019,PERIODIC_REPORT,2004-09-01,10-K,0001193125-04-150689
789019,PERIODIC_REPORT,2004-05-03,10-Q,0001193125-04-076795
789019,PERIODIC_REPORT,2004-02-06,10-Q,0001193125-04-016249
789019,PERIODIC_REPORT,2003-11-13,10-Q,0001193125-03-080353
789019,PERIODIC_REPORT,2003-09-05,10-K,0001193125-03-045632
789019,PERIODIC_REPORT,2003-05-12,10-Q,0001032210-03-000809
789019,PERIODIC_REPORT,2003-01-31,10-Q,0001032210-03-000121
789019,PERIODIC_REPORT,2002-11-14,10-Q,0001032210-02-001614
789019,PERIODIC_REPORT,2002-09-06,10-K,0001032210-02-001351
789019,PERIODIC_REPORT,2002-04-30,10-Q,0001032210-02-000709
789019,PERIODIC_REPORT,2002-03-25,10-Q/A,0001032210-02-000454
789019,PERIODIC_REPORT,2002-03-25,10-Q/A,0001032210-02-000453
789019,PERIODIC_REPORT,2002-02-08,10-Q,0001032210-02-000132
789019,PERIODIC_REPORT,2001-10-26,10-Q,0001032210-01-501233
789019,PERIODIC_REPORT,2001-09-18,10-K,0001032210-01-501099
789019,PERIODIC_REPORT,2001-05-15,10-Q,0001032210-01-500604
789019,PERIODIC_REPORT,2001-02-14,10-Q,0001032210-01-000273
789019,PERIODIC_REPORT,2000-11-14,10-Q,0001032210-00-500038
789019,PERIODIC_REPORT,2000-09-28,10-K,0001032210-00-001961
789019,PERIODIC_REPORT,2000-05-12,10-Q,0001032210-00-001019
789019,PERIODIC_REPORT,2000-02-11,10-Q,0001032210-00-000218
789019,PERIODIC_REPORT,1999-11-05,10-Q,0001032210-99-001526
789019,PERIODIC_REPORT,1999-09-28,10-K,0001032210-99-001375
789019,PERIODIC_REPORT,1999-05-14,10-Q,0001032210-99-000791
789019,PERIODIC_REPORT,1999-02-12,10-Q,0001032210-99-000191
789019,PERIODIC_REPORT,1998-11-12,10-Q,0001032210-98-001218
789019,PERIODIC_REPORT,1998-09-25,10-K,0001032210-98-001067
789019,PERIODIC_REPORT,1998-06-03,10-Q/A,0001032210-98-000581
789019,PERIODIC_REPORT,1998-05-15,10-Q,0001032210-98-000519
789019,PERIODIC_REPORT,1998-02-17,10-Q,0001032210-98-000171
789019,PERIODIC_REPORT,1997-10-29,10-Q,0000898430-97-004575
789019,PERIODIC_REPORT,1997-09-29,10-K,0001017062-97-001764
789019,PERIODIC_REPORT,1997-05-15,10-Q,0000891020-97-000879
789019,PERIODIC_REPORT,1997-02-14,10-Q,0000891020-97-000207
789019,LISTING_REGISTRATION,1997-02-14,8-A12G/A,0000891020-97-000195
789019,LISTING_REGISTRATION,1996-12-16,8-A12G,0000891020-96-001565
789019,PERIODIC_REPORT,1996-11-14,10-Q,0000891020-96-001463
789019,PERIODIC_REPORT,1996-09-27,10-K,0000891020-96-001130
789019,PERIODIC_REPORT,1996-05-15,10-Q,0000891020-96-000492
789019,PERIODIC_REPORT,1996-02-13,10-Q,0000891020-96-000086
789019,PERIODIC_REPORT,1995-11-14,10-Q,0000891020-95-000534
789019,PERIODIC_REPORT,1995-09-25,10-K,0000891020-95-000433
789019,PERIODIC_REPORT,1995-05-12,10-Q,0000891020-95-000161
789019,PERIODIC_REPORT,1995-02-14,10-Q,0000891020-95-000027
789019,PERIODIC_REPORT,1994-11-16,10-Q/A,0000891020-94-000200
789019,PERIODIC_REPORT,1994-11-14,10-Q,0000891020-94-000198
789019,PERIODIC_REPORT,1994-09-27,10-K,0000891020-94-000175
789019,PERIODIC_REPORT,1994-05-03,10-Q,0000891020-94-000070
789019,PERIODIC_REPORT,1994-02-14,10-Q,0000950109-94-000252
789019,FIRST_EDGAR_FILING,1994-02-14,,
1045810,PERIODIC_REPORT,2026-08-26,10-Q,0001045810-26-000075
1045810,PERIODIC_REPORT,2026-05-20,10-Q,0001045810-26-000052
1045810,PERIODIC_REPORT,2026-02-25,10-K,0001045810-26-000021
1045810,PERIODIC_REPORT,2025-11-19,10-Q,0001045810-25-000230
1045810,PERIODIC_REPORT,2025-08-27,10-Q,0001045810-25-000209
1045810,PERIODIC_REPORT,2025-05-28,10-Q,0001045810-25-000116
1045810,PERIODIC_REPORT,2025-02-26,10-K,0001045810-25-000023
1045810,PERIODIC_REPORT,2024-11-20,10-Q,0001045810-24-000316
1045810,PERIODIC_REPORT,2024-08-28,10-Q,0001045810-24-000264
1045810,PERIODIC_REPORT,2024-05-29,10-Q,0001045810-24-000124
1045810,PERIODIC_REPORT,2024-02-21,10-K,0001045810-24-000029
1045810,PERIODIC_REPORT,2023-11-21,10-Q,0001045810-23-000227
1045810,PERIODIC_REPORT,2023-08-28,10-Q,0001045810-23-000175
1045810,PERIODIC_REPORT,2023-05-26,10-Q,0001045810-23-000093
1045810,PERIODIC_REPORT,2023-02-24,10-K,0001045810-23-000017
1045810,PERIODIC_REPORT,2022-11-18,10-Q,0001045810-22-000166
1045810,PERIODIC_REPORT,2022-08-31,10-Q,0001045810-22-000147
1045810,PERIODIC_REPORT,2022-05-27,10-Q,0001045810-22-000079
1045810,PERIODIC_REPORT,2022-03-18,10-K,0001045810-22-000036
1045810,PERIODIC_REPORT,2021-11-22,10-Q,0001045810-21-000163
1045810,PERIODIC_REPORT,2021-08-20,10-Q,0001045810-21-000131
1045810,PERIODIC_REPORT,2021-05-26,10-Q,0001045810-21-000064
1045810,PERIODIC_REPORT,2021-02-26,10-K,0001045810-21-000010
1045810,PERIODIC_REPORT,2020-11-18,10-Q,0001045810-20-000189
1045810,PERIODIC_REPORT,2020-08-19,10-Q,0001045810-20-000147
1045810,PERIODIC_REPORT,2020-05-21,10-Q,0001045810-20-000065
1045810,PERIODIC_REPORT,2020-02-20,10-K,0001045810-20-000010
1045810,PERIODIC_REPORT,2019-11-14,10-Q,0001045810-19-000170
1045810,PERIODIC_REPORT,2019-08-15,10-Q,0001045810-19-000144
1045810,PERIODIC_REPORT,2019-05-16,10-Q,0001045810-19-000079
1045810,PERIODIC_REPORT,2019-02-21,10-K,0001045810-19-000023
1045810,PERIODIC_REPORT,2018-11-15,10-Q,0001045810-18-000150
1045810,PERIODIC_REPORT,2018-08-16,10-Q,0001045810-18-000114
1045810,PERIODIC_REPORT,2018-05-22,10-Q,0001045810-18-000080
1045810,PERIODIC_REPORT,2018-02-28,10-K,0001045810-18-000010
1045810,PERIODIC_REPORT,2017-11-21,10-Q,0001045810-17-000172
1045810,PERIODIC_REPORT,2017-08-23,10-Q,0001045810-17-000123
1045810,PERIODIC_REPORT,2017-05-23,10-Q,0001045810-17-000075
1045810,PERIODIC_REPORT,2017-03-01,10-K,0001045810-17-000027
1045810,PERIODIC_REPORT,2016-11-22,10-Q,0001045810-16-000353
1045810,PERIODIC_REPORT,2016-08-23,10-Q,0001045810-16-000300
1045810,PERIODIC_REPORT,2016-05-25,10-Q,0001045810-16-000275
1045810,PERIODIC_REPORT,2016-03-17,10-K,0001045810-16-000205
1045810,PERIODIC_REPORT,2015-11-18,10-Q,0001045810-15-000173
1045810,PERIODIC_REPORT,2015-08-19,10-Q,0001045810-15-000143
1045810,PERIODIC_REPORT,2015-05-20,10-Q,0001045810-15-000097
1045810,PERIODIC_REPORT,2015-03-12,10-K,0001045810-15-000036
1045810,PERIODIC_REPORT,2014-11-19,10-Q,0001045810-14-000188
1045810,PERIODIC_REPORT,2014-08-20,10-Q,0001045810-14-000158
1045810,PERIODIC_REPORT,2014-05-21,10-Q,0001045810-14-000085
1045810,PERIODIC_REPORT,2014-03-13,10-K,0001045810-14-000030
1045810,PERIODIC_REPORT,2013-11-19,10-Q,0001045810-13-000109
1045810,PERIODIC_REPORT,2013-08-21,10-Q,0001045810-13-000075
1045810,PERIODIC_REPORT,2013-05-22,10-Q,0001045810-13-000054
1045810,PERIODIC_REPORT,2013-03-12,10-K,0001045810-13-000008
1045810,PERIODIC_REPORT,2012-11-19,10-Q,0001045810-12-000060
1045810,PERIODIC_REPORT,2012-08-22,10-Q,0001045810-12-000036
1045810,PERIODIC_REPORT,2012-05-23,10-Q,0001045810-12-000027
1045810,PERIODIC_REPORT,2012-03-13,10-K,0001045810-12-000013
1045810,PERIODIC_REPORT,2011-11-22,10-Q,0001045810-11-000056
1045810,PERIODIC_REPORT,2011-08-25,10-Q,0001045810-11-000046
1045810,PERIODIC_REPORT,2011-05-27,10-Q,0001045810-11-000031
1045810,PERIODIC_REPORT,2011-03-16,10-K,0001045810-11-000015
1045810,PERIODIC_REPORT,2010-12-07,10-Q,0001045810-10-000045
1045810,PERIODIC_REPORT,2010-08-30,10-Q,0001045810-10-000029
1045810,PERIODIC_REPORT,2010-05-21,10-Q,0001045810-10-000018
1045810,PERIODIC_REPORT,2010-03-18,10-K,0001045810-10-000006
1045810,PERIODIC_REPORT,2009-11-19,10-Q,0001045810-09-000036
1045810,PERIODIC_REPORT,2009-08-20,10-Q,0001045810-09-000024
1045810,PERIODIC_REPORT,2009-05-20,10-Q,0001045810-09-000017
1045810,PERIODIC_REPORT,2009-03-13,10-K,0001045810-09-000013
1045810,PERIODIC_REPORT,2008-12-02,10-Q,0001045810-08-000030
1045810,PERIODIC_REPORT,2008-08-21,10-Q,0001045810-08-000020
1045810,PERIODIC_REPORT,2008-05-22,10-Q,0001045810-08-000016
1045810,PERIODIC_REPORT,2008-03-21,10-K,0001045810-08-000011
1045810,PERIODIC_REPORT,2007-11-21,10-Q,0001045810-07-000053
1045810,PERIODIC_REPORT,2007-08-22,10-Q,0001045810-07-000045
1045810,PERIODIC_REPORT,2007-05-24,10-Q,0001045810-07-000019
1045810,PERIODIC_REPORT,2007-03-16,10-K,0001045810-07-000008
1045810,PERIODIC_REPORT,2006-12-07,10-Q,0001045810-06-000035
1045810,PERIODIC_REPORT,2006-11-29,10-Q,0001193125-06-243229
1045810,PERIODIC_REPORT,2006-11-29,10-Q/A,0001193125-06-243226
1045810,PERIODIC_REPORT,2006-11-29,10-K/A,0001193125-06-243224
1045810,PERIODIC_REPORT,2006-05-31,10-Q,0001045810-06-000023
1045810,PERIODIC_REPORT,2006-03-16,10-K,0001045810-06-000014
1045810,PERIODIC_REPORT,2005-11-23,10-Q,0001045810-05-000028
1045810,PERIODIC_REPORT,2005-08-25,10-Q,0001045810-05-000024
1045810,PERIODIC_REPORT,2005-06-02,10-Q,0001045810-05-000020
1045810,PERIODIC_REPORT,2005-03-22,10-K,0001045810-05-000008
1045810,PERIODIC_REPORT,2004-11-22,10-Q,0001045810-04-000034
1045810,PERIODIC_REPORT,2004-08-19,10-Q,0001045810-04-000023
1045810,PERIODIC_REPORT,2004-05-20,10-Q,0001045810-04-000015
1045810,PERIODIC_REPORT,2004-05-20,10-K/A,0001045810-04-000014
1045810,PERIODIC_REPORT,2004-03-29,10-K,0001045810-04-000007
1045810,PERIODIC_REPORT,2003-11-21,10-Q,0001045810-03-000010
1045810,PERIODIC_REPORT,2003-09-09,10-Q,0001193125-03-047111
1045810,PERIODIC_REPORT,2003-05-22,10-Q,0001012870-03-002787
1045810,PERIODIC_REPORT,2003-04-25,10-K,0001045969-03-001196
1045810,PERIODIC_REPORT,2002-12-10,10-Q,0001012870-02-004623
1045810,PERIODIC_REPORT,2002-09-10,10-Q,0001012870-02-003728
1045810,PERIODIC_REPORT,2002-07-03,10-Q/A,0001012870-02-002921
1045810,PERIODIC_REPORT,2002-06-10,10-Q,0001012870-02-002660
1045810,PERIODIC_REPORT,2002-05-14,10-K,0001012870-02-002262
